model_tag,retriever,lang_pair,selector_method,num_samples,avg_demo_xcomet,avg_error_penalty,major_or_critical_demo_ratio,avg_original_rank,topk_overlap,source_semantic_diversity,comet22,delta_comet22_vs_topk
llama3-8b-instruct,bm25,eng_Latn-swh_Latn,error_profile_rerank,1012,0.8371770880461151,0.8051148596871319,0.5240859683794467,5.076704545454546,0.8554841897233202,0.5563746663772794,0.7280386579425439,0.0025544976999637425
llama3-8b-instruct,bm25,eng_Latn-swh_Latn,low_quality,1012,0.4827989390499065,3.0076434833135544,0.9948122529644269,26.04187252964427,0.1495800395256917,0.5613020998859627,0.7188517851939079,-0.006632375048672201
llama3-8b-instruct,bm25,eng_Latn-swh_Latn,quality_only,1012,0.9754127779894549,0.06048480541116119,0.008769762845849802,25.28421442687747,0.16477272727272727,0.5618589753432295,0.7196911037733904,-0.005793056469189706
llama3-8b-instruct,bm25,eng_Latn-swh_Latn,quality_rerank,1012,0.8011904364845646,1.0356782778127764,0.6247529644268774,4.581892292490118,0.9625741106719368,0.555717518231303,0.7284125117916364,0.0029283515490562406
llama3-8b-instruct,bm25,eng_Latn-swh_Latn,random_in_topn,1012,0.7781739728525281,1.1789722861207477,0.6552618577075099,25.485795454545453,0.15847332015810275,0.5683979055976242,0.7192089401273859,-0.006275220115194213
llama3-8b-instruct,bm25,eng_Latn-swh_Latn,retriever_topk,1012,0.7861353057075896,1.1212345033258406,0.6393280632411067,4.5,1.0,0.5556092163498442,0.7254841602425801,0.0
llama3-8b-instruct,bm25,eng_Latn-xho_Latn,error_filter,1012,0.5468080290666829,1.260508246408405,0.6726778656126482,6.223320158102767,0.7172677865612648,0.5574155798894976,0.4528042885655235,0.0034200230340948323
llama3-8b-instruct,bm25,eng_Latn-xho_Latn,error_profile_rerank,1012,0.549032706228037,1.359488214323445,0.660943675889328,5.4854249011857705,0.8234930830039525,0.5558764355894513,0.4555391043483504,0.006154838816921693
llama3-8b-instruct,bm25,eng_Latn-xho_Latn,low_quality,1012,0.20846490127222222,3.3573294578215465,0.7254199604743083,25.773344861660078,0.1499505928853755,0.5696301873182255,0.4187703863404721,-0.030613879190956594
llama3-8b-instruct,bm25,eng_Latn-xho_Latn,quality_only,1012,0.810056316036834,0.4520893185981109,0.46961462450592883,25.202569169960473,0.17119565217391305,0.5624151126466342,0.4487820959285549,-0.0006021696028737922
llama3-8b-instruct,bm25,eng_Latn-xho_Latn,quality_rerank,1012,0.4802709142125318,1.6467873853643866,0.6991106719367589,4.599184782608695,0.956151185770751,0.5554624873690438,0.4497570729862324,0.00037280745480372524
llama3-8b-instruct,bm25,eng_Latn-xho_Latn,random_in_topn,1012,0.4590660587888167,1.8280074230651655,0.7154150197628458,25.485795454545453,0.15847332015810275,0.5683979055976242,0.4244145809897321,-0.02496968454169657
llama3-8b-instruct,bm25,eng_Latn-xho_Latn,retriever_topk,1012,0.46679193219501275,1.7477698493295415,0.704298418972332,4.5,1.0,0.5556092163498442,0.4493842655314287,0.0
llama3-8b-instruct,gte,eng_Latn-hau_Latn,error_filter,1012,0.6870955308612157,1.7126733000276968,0.8034832015810277,5.624258893280633,0.7945899209486166,0.45050467583043197,0.6629046616935919,-0.002629194217237063
llama3-8b-instruct,gte,eng_Latn-hau_Latn,error_profile_rerank,1012,0.6812038019478042,1.628057140355088,0.7476531620553359,5.162672924901186,0.8441205533596838,0.44515482268655354,0.6642412219505772,-0.001292633960251699
llama3-8b-instruct,gte,eng_Latn-hau_Latn,low_quality,1012,0.297666910975958,3.141999913204727,0.8946393280632411,25.69725790513834,0.15464426877470355,0.4931988061012891,0.6455158552250607,-0.0200180006857682
llama3-8b-instruct,gte,eng_Latn-hau_Latn,quality_only,1012,0.904820491983132,0.34969830086040427,0.2517292490118577,25.371665019762847,0.1611907114624506,0.4970278561047953,0.6468772114707312,-0.018656644440097736
llama3-8b-instruct,gte,eng_Latn-hau_Latn,quality_rerank,1012,0.6314474511090961,1.9317359895820627,0.8191699604743083,4.594367588932807,0.9571393280632411,0.44324555039881214,0.6630708679939683,-0.002462987916860615
llama3-8b-instruct,gte,eng_Latn-hau_Latn,random_in_topn,1012,0.6142773526590023,2.020313125035267,0.8252223320158103,25.485795454545453,0.15847332015810275,0.49986578192707004,0.6501774205991873,-0.015356435311641659
llama3-8b-instruct,gte,eng_Latn-hau_Latn,retriever_topk,1012,0.6145288904884042,1.9938561274448954,0.8218873517786561,4.5,1.0,0.4428059403221362,0.6655338559108289,0.0
llama3-8b-instruct,gte,eng_Latn-plt_Latn,error_filter,1012,0.6362389425614576,1.5391846920287213,0.7906373517786561,5.816946640316205,0.775197628458498,0.45063379792920416,0.5743575485445294,-0.00017506087368190926
llama3-8b-instruct,gte,eng_Latn-plt_Latn,error_profile_rerank,1012,0.632838265175228,1.5063872765765394,0.7376482213438735,5.2188735177865615,0.8399209486166008,0.4443019819185601,0.5765114493903671,0.001978839972155866
llama3-8b-instruct,gte,eng_Latn-plt_Latn,low_quality,1012,0.2629702794577249,3.4214662298071423,0.7990365612648221,26.04891304347826,0.14970355731225296,0.4976764492236208,0.5474833025497646,-0.027049306868446643
llama3-8b-instruct,gte,eng_Latn-plt_Latn,quality_only,1012,0.8682827797641043,0.3160518151224215,0.3584486166007905,25.32324604743083,0.160449604743083,0.493611442162863,0.5574514182218214,-0.017081191196389844
llama3-8b-instruct,gte,eng_Latn-plt_Latn,quality_rerank,1012,0.5762967888197748,1.8267974565140592,0.7992835968379447,4.592267786561265,0.9599802371541502,0.44288564265039365,0.5751500949263573,0.0006174855081459985
llama3-8b-instruct,gte,eng_Latn-plt_Latn,random_in_topn,1012,0.5559270846990596,1.9641706400587458,0.8100296442687747,25.485795454545453,0.15847332015810275,0.49986578192707004,0.5518446912319057,-0.022687918186305556
llama3-8b-instruct,gte,eng_Latn-plt_Latn,retriever_topk,1012,0.5624252865173791,1.9015708809377434,0.7986660079051383,4.5,1.0,0.4428059403221362,0.5745326094182113,0.0
llama3-8b-instruct,gte,eng_Latn-som_Latn,error_filter,1012,0.65347530054142,1.628289294969829,0.8383152173913043,6.076457509881423,0.7393774703557312,0.4526248789349816,0.5165456589679474,-0.0035668710327666497
llama3-8b-instruct,gte,eng_Latn-som_Latn,error_profile_rerank,1012,0.638121848474091,1.6763326785660113,0.7963191699604744,5.215785573122529,0.8388092885375494,0.44532757473637297,0.5214421040131876,0.0013295740124735778
llama3-8b-instruct,gte,eng_Latn-som_Latn,low_quality,1012,0.24775695950602708,3.5254423494583635,0.8432559288537549,25.857089920948617,0.15069169960474307,0.4989748144620122,0.48873387627568643,-0.03137865372502757
llama3-8b-instruct,gte,eng_Latn-som_Latn,quality_only,1012,0.8787111875567983,0.40501956951264506,0.4094614624505929,25.350914031620555,0.16452569169960474,0.49585395891961914,0.5042590296610071,-0.015853500339706894
llama3-8b-instruct,gte,eng_Latn-som_Latn,quality_rerank,1012,0.5805259737132757,1.9987374967362057,0.8544960474308301,4.60548418972332,0.9550395256916996,0.44306552146347417,0.5241241867068728,0.004011656706158773
llama3-8b-instruct,gte,eng_Latn-som_Latn,random_in_topn,1012,0.5557978505235563,2.0887240356283137,0.8496788537549407,25.485795454545453,0.15847332015810275,0.49986578192707004,0.4921544328066907,-0.027958097194023313
llama3-8b-instruct,gte,eng_Latn-som_Latn,retriever_topk,1012,0.5631276900988632,2.0812693841981846,0.8542490118577075,4.5,1.0,0.4428059403221362,0.520112530000714,0.0
llama3-8b-instruct,gte,eng_Latn-swh_Latn,error_filter,1012,0.8442759895439558,0.7610821934207876,0.5507658102766798,5.549283596837944,0.8089179841897233,0.4500127165009836,0.7300679542330414,-0.0015755023350828568
llama3-8b-instruct,gte,eng_Latn-swh_Latn,error_profile_rerank,1012,0.8293681496389859,0.8351233141402516,0.5240859683794467,5.01469861660079,0.861042490118577,0.4446657339930282,0.7316086711619683,-3.478540615597936e-05
llama3-8b-instruct,gte,eng_Latn-swh_Latn,low_quality,1012,0.4841514657501853,2.803732215479473,0.9892539525691699,25.967144268774703,0.1480978260869565,0.49479349870560774,0.7200293410201317,-0.01161411554799252
llama3-8b-instruct,gte,eng_Latn-swh_Latn,quality_only,1012,0.9740769765210953,0.05990930929125628,0.014451581027667984,25.609930830039527,0.15699110671936758,0.4923072729968607,0.7243605233699437,-0.007282933198180519
llama3-8b-instruct,gte,eng_Latn-swh_Latn,quality_rerank,1012,0.7945742118337997,1.0502993606988662,0.6177124505928854,4.5749752964426875,0.9655385375494071,0.44289274896452446,0.7320972292025099,0.00045377263438561855
llama3-8b-instruct,gte,eng_Latn-swh_Latn,random_in_topn,1012,0.7764840649750099,1.1513102980059688,0.6487154150197628,25.485795454545453,0.15847332015810275,0.49986578192707004,0.718718464048248,-0.012924992519876222
llama3-8b-instruct,gte,eng_Latn-swh_Latn,retriever_topk,1012,0.7813263363370546,1.1232717293988836,0.6314229249011858,4.5,1.0,0.4428059403221362,0.7316434565681242,0.0
llama3-8b-instruct,gte,eng_Latn-xho_Latn,error_filter,1012,0.5652574510847332,1.166341857604888,0.6545207509881423,6.199604743083004,0.7264081027667985,0.4536385259952318,0.4411460986810004,-0.0009475894890754732
llama3-8b-instruct,gte,eng_Latn-xho_Latn,error_profile_rerank,1012,0.5606878535516501,1.3584609272110149,0.6592144268774703,5.280138339920948,0.8364624505928854,0.44453823242814006,0.45147601326581516,0.009382325095739275
llama3-8b-instruct,gte,eng_Latn-xho_Latn,low_quality,1012,0.2120960088218507,3.649744315140185,0.7791501976284585,25.7012104743083,0.1587203557312253,0.4989618283819001,0.4092056857267387,-0.03288800244333717
llama3-8b-instruct,gte,eng_Latn-xho_Latn,quality_only,1012,0.8233901438461579,0.40532162183675813,0.40464426877470355,25.09004446640316,0.17477766798418973,0.48876950033282507,0.43578002170435054,-0.006313666465725343
llama3-8b-instruct,gte,eng_Latn-xho_Latn,quality_rerank,1012,0.49695567474534863,1.628856797576394,0.7029397233201581,4.602643280632411,0.9555335968379447,0.4432609841829131,0.4448067721406462,0.002713083970570296
llama3-8b-instruct,gte,eng_Latn-xho_Latn,random_in_topn,1012,0.47678769424947887,1.7673909689814662,0.7122035573122529,25.485795454545453,0.15847332015810275,0.49986578192707004,0.4180873090423379,-0.02400637912773801
llama3-8b-instruct,gte,eng_Latn-xho_Latn,retriever_topk,1012,0.4828719801376224,1.7454850555451862,0.709856719367589,4.5,1.0,0.4428059403221362,0.4420936881700759,0.0
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,error_filter,1012,0.7001061993190952,1.6239396584626098,0.7840909090909091,5.587327075098814,0.8026185770750988,0.5185540425961912,0.6629943169447273,-0.005107528489568969
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,error_profile_rerank,1012,0.6999988632447827,1.506120707801969,0.7210968379446641,5.265069169960475,0.833498023715415,0.5158158184903691,0.6670701625819498,-0.0010316828523464494
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,low_quality,1012,0.303229057077289,3.035786148537804,0.8678359683794467,25.971343873517785,0.1443922924901186,0.5339969717978985,0.6428799944020542,-0.02522185103224206
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,quality_only,1012,0.9075503168855849,0.3370008030581871,0.24221837944664032,25.056324110671937,0.17588932806324112,0.5339674875366316,0.6463955811449426,-0.02170626428935374
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,quality_rerank,1012,0.6458487308100087,1.8210036791217639,0.7974308300395256,4.60350790513834,0.9581274703557312,0.5143698826106187,0.670752589322126,0.0026507438878297096
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,random_in_topn,1012,0.621010438586022,1.9498073354054615,0.8153409090909091,25.485795454545453,0.15847332015810275,0.543459333122862,0.6476829994779095,-0.020418845956386766
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,retriever_topk,1012,0.6288705255749742,1.879652614906348,0.799901185770751,4.5,1.0,0.5139013488873218,0.6681018454342963,0.0
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,error_filter,1012,0.6577930724093684,1.4180117643346468,0.7581521739130435,5.801506916996048,0.7791501976284585,0.5177402377737563,0.5793958050695803,-0.0021368115256897857
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,error_profile_rerank,1012,0.6553114290246114,1.3582038026406233,0.6982460474308301,5.258646245059288,0.8364624505928854,0.5154171209936969,0.5837805107707091,0.0022478941754390247
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,low_quality,1012,0.26025589648450137,3.1704185488706083,0.727149209486166,26.341403162055336,0.13846343873517786,0.5374279354726827,0.5438040945340287,-0.03772852206124144
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,quality_only,1012,0.8740626131681349,0.3048184554472675,0.34634387351778656,24.850296442687746,0.17922430830039526,0.5388169908661549,0.558123796221178,-0.023408820374092087
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,quality_rerank,1012,0.5954250558224238,1.6873781728827693,0.7613636363636364,4.587203557312253,0.9624505928853755,0.5141107841357504,0.5797718823132779,-0.0017607342819921934
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,random_in_topn,1012,0.5626415306915761,1.8693672067992904,0.790143280632411,25.485795454545453,0.15847332015810275,0.543459333122862,0.5547648396181024,-0.0267677769771677
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,retriever_topk,1012,0.5815897309764292,1.755161524991851,0.7582756916996047,4.5,1.0,0.5139013488873218,0.5815326165952701,0.0
llama3-8b-instruct,sonar,eng_Latn-som_Latn,error_filter,1012,0.669571446243806,1.5466069824465305,0.834856719367589,5.873147233201581,0.7611166007905138,0.5191471877543099,0.5176724883554716,-0.008603051437337417
llama3-8b-instruct,sonar,eng_Latn-som_Latn,error_profile_rerank,1012,0.6626015581593668,1.5385801767993459,0.7871788537549407,5.280138339920948,0.8307806324110671,0.5152611588588051,0.5266227221536071,0.000347182360798004
llama3-8b-instruct,sonar,eng_Latn-som_Latn,low_quality,1012,0.25404201218630135,3.4970975113446086,0.8417737154150198,26.276556324110672,0.14513339920948617,0.5462136058423948,0.4877508652834553,-0.03852467450935376
llama3-8b-instruct,sonar,eng_Latn-som_Latn,quality_only,1012,0.8837555972454341,0.39568560015346016,0.4220602766798419,24.787672924901187,0.17588932806324112,0.539694526741299,0.5021236127632644,-0.024151927029544606
llama3-8b-instruct,sonar,eng_Latn-som_Latn,quality_rerank,1012,0.6046845650212037,1.8502571614173493,0.8452322134387352,4.613759881422925,0.9520750988142292,0.5139681688830139,0.5270966474894478,0.0008211076966387898
llama3-8b-instruct,sonar,eng_Latn-som_Latn,random_in_topn,1012,0.5717978291213512,2.011368414259226,0.8486907114624506,25.485795454545453,0.15847332015810275,0.543459333122862,0.49598634739226033,-0.030289192400548726
llama3-8b-instruct,sonar,eng_Latn-som_Latn,retriever_topk,1012,0.5854190157812913,1.939317046012855,0.84375,4.5,1.0,0.5139013488873218,0.526275539792809,0.0
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,error_filter,1012,0.8574991665721646,0.6845864363066767,0.5247035573122529,5.488512845849803,0.8184288537549407,0.5183442247435156,0.7252814613665517,-0.004766135406588323
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,error_profile_rerank,1012,0.8475386333935286,0.7302049013427988,0.48974802371541504,5.086462450592886,0.8491847826086957,0.5151436039057831,0.7333244938742031,0.0032768971010630477
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,low_quality,1012,0.4975640750306073,2.7047670984818497,0.9887598814229249,26.029397233201582,0.14377470355731226,0.5354553823954075,0.7204336142204261,-0.009613982552713951
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,quality_only,1012,0.9757501489221461,0.06173342534869943,0.014451581027667984,24.911437747035574,0.17119565217391305,0.5335538211688272,0.7220858497169649,-0.007961747056175139
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,quality_rerank,1012,0.8111210797725635,0.9491270997448351,0.5899209486166008,4.585103754940712,0.9628211462450593,0.5142783349504004,0.7268313833258369,-0.0032162134473031623
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,random_in_topn,1012,0.7891071608470451,1.072066745625097,0.6294466403162056,25.485795454545453,0.15847332015810275,0.543459333122862,0.7200829732736109,-0.00996462349952909
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,retriever_topk,1012,0.7966042620041537,1.0268353918414874,0.6053606719367589,4.5,1.0,0.5139013488873218,0.73004759677314,0.0
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,error_filter,1012,0.5693231462721856,1.13310669195809,0.6534090909090909,6.196887351778656,0.7222084980237155,0.5199559949494095,0.4487668699603307,0.009597336748254193
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,error_profile_rerank,1012,0.5719352339140393,1.2401376850886712,0.6435276679841897,5.420083992094861,0.8223814229249012,0.5151187090775317,0.44381910801051633,0.004649574798439804
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,low_quality,1012,0.21479328221129806,3.0785106729093155,0.6961462450592886,26.056077075098813,0.1482213438735178,0.5374793800015796,0.4119361986078528,-0.027233334604223725
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,quality_only,1012,0.8249932030407278,0.4076354918520623,0.421195652173913,25.093255928853754,0.1734189723320158,0.5338231110282743,0.4434668654539133,0.00429733224183676
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,quality_rerank,1012,0.5004622272672242,1.5180447647616657,0.6857707509881423,4.595108695652174,0.9586215415019763,0.5144410753466993,0.4371685375396913,-0.0020009956723852085
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,random_in_topn,1012,0.477782898657981,1.6668221854446796,0.6950345849802372,25.485795454545453,0.15847332015810275,0.543459333122862,0.4222849562263536,-0.016884576985722932
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,retriever_topk,1012,0.48765513695327367,1.5968399271908247,0.6879940711462451,4.5,1.0,0.5139013488873218,0.4391695332120765,0.0
qwen3-8b,bm25,eng_Latn-hau_Latn,error_filter,1012,0.694141669651648,1.7201240648958886,0.8087944664031621,5.586709486166008,0.7982954545454546,0.5593282775180377,0.45162858922962146,-0.0020161597094988104
qwen3-8b,bm25,eng_Latn-hau_Latn,error_profile_rerank,1012,0.694833638259714,1.5941974065574083,0.745306324110672,5.273097826086956,0.8347332015810277,0.5560768269168614,0.4548620016649071,0.0012172527257868215
qwen3-8b,bm25,eng_Latn-hau_Latn,low_quality,1012,0.30120595005477074,3.3883780137034947,0.9063735177865613,25.920701581027668,0.1509387351778656,0.5571839222815972,0.426277451452766,-0.027367297486354247
qwen3-8b,bm25,eng_Latn-hau_Latn,quality_only,1012,0.9042874584305781,0.34550411020302396,0.2507411067193676,25.040266798418973,0.1755187747035573,0.5593397872835895,0.4421777825346106,-0.01146696640450967
qwen3-8b,bm25,eng_Latn-hau_Latn,quality_rerank,1012,0.6407231115091871,1.944414938504016,0.8244812252964426,4.595355731225297,0.9563982213438735,0.5561616333450792,0.45524572542769165,0.0016009764885713818
qwen3-8b,bm25,eng_Latn-hau_Latn,random_in_topn,1012,0.6124522379818538,2.0961931233345856,0.8414031620553359,25.485795454545453,0.15847332015810275,0.5683979055976242,0.4312630891358193,-0.02238165980330098
qwen3-8b,bm25,eng_Latn-hau_Latn,retriever_topk,1012,0.6234394999049795,2.011852574624946,0.8285573122529645,4.5,1.0,0.5556092163498442,0.45364474893912027,0.0
qwen3-8b,bm25,eng_Latn-plt_Latn,error_filter,1012,0.6355862875354914,1.6244918667282418,0.8157114624505929,5.787672924901186,0.7749505928853755,0.5578549058628304,0.5386789105096353,-0.00015405220947717346
qwen3-8b,bm25,eng_Latn-plt_Latn,error_profile_rerank,1012,0.640422934831006,1.5350982257182177,0.7553112648221344,5.406744071146245,0.8247282608695652,0.5564605106333012,0.5405243042076058,0.0016913414884932587
qwen3-8b,bm25,eng_Latn-plt_Latn,low_quality,1012,0.2611433961944058,3.5222473002480976,0.802248023715415,25.649950592885375,0.15180335968379446,0.5665151022052796,0.5283700968967124,-0.01046286582240008
qwen3-8b,bm25,eng_Latn-plt_Latn,quality_only,1012,0.8713187699909267,0.31092243748463,0.37648221343873517,25.1897233201581,0.17057806324110672,0.5667869571921373,0.5339954384113018,-0.004837524307810703
qwen3-8b,bm25,eng_Latn-plt_Latn,quality_rerank,1012,0.5755961210634413,1.9144151238334708,0.8220108695652174,4.594614624505929,0.9570158102766798,0.5558015814315022,0.5385802692987702,-0.00025269342034228703
qwen3-8b,bm25,eng_Latn-plt_Latn,random_in_topn,1012,0.5516445139531606,2.0499926911389155,0.8207756916996047,25.485795454545453,0.15847332015810275,0.5683979055976242,0.5304008474934242,-0.00843211522568832
qwen3-8b,bm25,eng_Latn-plt_Latn,retriever_topk,1012,0.5599081689646475,2.0074969958702207,0.8231225296442688,4.5,1.0,0.5556092163498442,0.5388329627191125,0.0
qwen3-8b,bm25,eng_Latn-som_Latn,error_filter,1012,0.6434651385981722,1.6923466082655456,0.8520256916996047,6.0455780632411065,0.7427124505928854,0.5592192465209106,0.5029848848760363,0.0001899593844715275
qwen3-8b,bm25,eng_Latn-som_Latn,error_profile_rerank,1012,0.6326235079421871,1.6896746296050738,0.8042243083003953,5.296072134387352,0.8343626482213439,0.5559137913496783,0.506914145743894,0.004119220252329248
qwen3-8b,bm25,eng_Latn-som_Latn,low_quality,1012,0.23488500105629384,3.681035264978817,0.825098814229249,25.779150197628457,0.1438982213438735,0.5658258783485359,0.49259399828821304,-0.01020092720335175
qwen3-8b,bm25,eng_Latn-som_Latn,quality_only,1012,0.8735230694057442,0.4287047158037007,0.47060276679841895,25.320158102766797,0.16477272727272727,0.5652713105718818,0.49933527636787167,-0.0034596491236931204
qwen3-8b,bm25,eng_Latn-som_Latn,quality_rerank,1012,0.573447979635121,2.011534870077583,0.8586956521739131,4.605360671936759,0.9551630434782609,0.555887638178419,0.5035314269864513,0.0007365014948864657
qwen3-8b,bm25,eng_Latn-som_Latn,random_in_topn,1012,0.5453612503665591,2.1715024679124073,0.847949604743083,25.485795454545453,0.15847332015810275,0.5683979055976242,0.49511963090759964,-0.007675294583965153
qwen3-8b,bm25,eng_Latn-som_Latn,retriever_topk,1012,0.5555979258789434,2.098997039119197,0.8583250988142292,4.5,1.0,0.5556092163498442,0.5027949254915648,0.0
qwen3-8b,bm25,eng_Latn-swh_Latn,error_filter,1012,0.8488397865147577,0.7313577676224697,0.5544713438735178,5.5040760869565215,0.8139822134387352,0.557348734755984,0.5398444529519721,0.0005284282470879864
qwen3-8b,bm25,eng_Latn-swh_Latn,error_profile_rerank,1012,0.8371770880461151,0.8051148596871319,0.5240859683794467,5.076704545454546,0.8554841897233202,0.5563746663772794,0.540838806849459,0.0015227821445747969
qwen3-8b,bm25,eng_Latn-swh_Latn,low_quality,1012,0.4827989390499065,3.0076434833135544,0.9948122529644269,26.04187252964427,0.1495800395256917,0.5613020998859627,0.5251196492095238,-0.014196375495360347
qwen3-8b,bm25,eng_Latn-swh_Latn,quality_only,1012,0.9754127779894549,0.06048480541116119,0.008769762845849802,25.28421442687747,0.16477272727272727,0.5618589753432295,0.5254753586861927,-0.013840666018691494
qwen3-8b,bm25,eng_Latn-swh_Latn,quality_rerank,1012,0.8011904364845646,1.0356782778127764,0.6247529644268774,4.581892292490118,0.9625741106719368,0.555717518231303,0.5392763004472605,-3.9724257623663384e-05
qwen3-8b,bm25,eng_Latn-swh_Latn,random_in_topn,1012,0.7781739728525281,1.1789722861207477,0.6552618577075099,25.485795454545453,0.15847332015810275,0.5683979055976242,0.5259465598777349,-0.013369464827149291
qwen3-8b,bm25,eng_Latn-swh_Latn,retriever_topk,1012,0.7861353057075896,1.1212345033258406,0.6393280632411067,4.5,1.0,0.5556092163498442,0.5393160247048842,0.0
qwen3-8b,bm25,eng_Latn-xho_Latn,error_filter,1012,0.5468080290666829,1.260508246408405,0.6726778656126482,6.223320158102767,0.7172677865612648,0.5574155798894976,0.5619949608923418,-0.0009538987761901208
qwen3-8b,bm25,eng_Latn-xho_Latn,error_profile_rerank,1012,0.549032706228037,1.359488214323445,0.660943675889328,5.4854249011857705,0.8234930830039525,0.5558764355894513,0.561416069362239,-0.0015327903062929416
qwen3-8b,bm25,eng_Latn-xho_Latn,low_quality,1012,0.20846490127222222,3.3573294578215465,0.7254199604743083,25.773344861660078,0.1499505928853755,0.5696301873182255,0.5503923846740025,-0.012556474994529387
qwen3-8b,bm25,eng_Latn-xho_Latn,quality_only,1012,0.810056316036834,0.4520893185981109,0.46961462450592883,25.202569169960473,0.17119565217391305,0.5624151126466342,0.5582642747243873,-0.0046845849441445875
qwen3-8b,bm25,eng_Latn-xho_Latn,quality_rerank,1012,0.4802709142125318,1.6467873853643866,0.6991106719367589,4.599184782608695,0.956151185770751,0.5554624873690438,0.5608650129951036,-0.0020838466734283134
qwen3-8b,bm25,eng_Latn-xho_Latn,random_in_topn,1012,0.4590660587888167,1.8280074230651655,0.7154150197628458,25.485795454545453,0.15847332015810275,0.5683979055976242,0.5560454631393607,-0.0069033965291712684
qwen3-8b,bm25,eng_Latn-xho_Latn,retriever_topk,1012,0.46679193219501275,1.7477698493295415,0.704298418972332,4.5,1.0,0.5556092163498442,0.5629488596685319,0.0
qwen3-8b,gte,eng_Latn-hau_Latn,error_filter,1012,0.6870955308612157,1.7126733000276968,0.8034832015810277,5.624258893280633,0.7945899209486166,0.45050467583043197,0.4440496230549492,-0.0015911789456374836
qwen3-8b,gte,eng_Latn-hau_Latn,error_profile_rerank,1012,0.6812038019478042,1.628057140355088,0.7476531620553359,5.162672924901186,0.8441205533596838,0.44515482268655354,0.4443201872082096,-0.001320614792377106
qwen3-8b,gte,eng_Latn-hau_Latn,low_quality,1012,0.297666910975958,3.141999913204727,0.8946393280632411,25.69725790513834,0.15464426877470355,0.4931988061012891,0.4208811668480338,-0.024759635152552917
qwen3-8b,gte,eng_Latn-hau_Latn,quality_only,1012,0.904820491983132,0.34969830086040427,0.2517292490118577,25.371665019762847,0.1611907114624506,0.4970278561047953,0.4351767151664368,-0.0104640868341499
qwen3-8b,gte,eng_Latn-hau_Latn,quality_rerank,1012,0.6314474511090961,1.9317359895820627,0.8191699604743083,4.594367588932807,0.9571393280632411,0.44324555039881214,0.4460284247876627,0.00038762278707599185
qwen3-8b,gte,eng_Latn-hau_Latn,random_in_topn,1012,0.6142773526590023,2.020313125035267,0.8252223320158103,25.485795454545453,0.15847332015810275,0.49986578192707004,0.4298776218542468,-0.015763180146339872
qwen3-8b,gte,eng_Latn-hau_Latn,retriever_topk,1012,0.6145288904884042,1.9938561274448954,0.8218873517786561,4.5,1.0,0.4428059403221362,0.4456408020005867,0.0
qwen3-8b,gte,eng_Latn-plt_Latn,error_filter,1012,0.6362389425614576,1.5391846920287213,0.7906373517786561,5.816946640316205,0.775197628458498,0.45063379792920416,0.5363720241389256,0.0007281673578877212
qwen3-8b,gte,eng_Latn-plt_Latn,error_profile_rerank,1012,0.632838265175228,1.5063872765765394,0.7376482213438735,5.2188735177865615,0.8399209486166008,0.4443019819185601,0.5366179952802865,0.0009741384992486557
qwen3-8b,gte,eng_Latn-plt_Latn,low_quality,1012,0.2629702794577249,3.4214662298071423,0.7990365612648221,26.04891304347826,0.14970355731225296,0.4976764492236208,0.524618963655747,-0.011024893125290869
qwen3-8b,gte,eng_Latn-plt_Latn,quality_only,1012,0.8682827797641043,0.3160518151224215,0.3584486166007905,25.32324604743083,0.160449604743083,0.493611442162863,0.5324850455809959,-0.003158811200042022
qwen3-8b,gte,eng_Latn-plt_Latn,quality_rerank,1012,0.5762967888197748,1.8267974565140592,0.7992835968379447,4.592267786561265,0.9599802371541502,0.44288564265039365,0.5361180841157087,0.00047422733467084033
