language,split,example_id,original_xcomet,retranslated_xcomet,keep_higher_xcomet,improved,kept_original,bottom20_rank
eng_Latn-plt_Latn,dev,551,0.310014247894287,0.299816846847534,0.310014247894287,0,1,156
eng_Latn-plt_Latn,dev,550,0.310202032327652,0.468420416116714,0.468420416116714,1,0,157
eng_Latn-plt_Latn,dev,117,0.310487926006317,0.63516640663147,0.63516640663147,1,0,158
eng_Latn-plt_Latn,dev,474,0.311569839715958,0.513444662094116,0.513444662094116,1,0,159
eng_Latn-plt_Latn,dev,521,0.313056975603104,0.297451287508011,0.313056975603104,0,1,160
eng_Latn-plt_Latn,dev,939,0.313079357147217,0.198482796549797,0.313079357147217,0,1,161
eng_Latn-plt_Latn,dev,127,0.31309249997139,0.775021076202393,0.775021076202393,1,0,162
eng_Latn-plt_Latn,dev,101,0.313464432954788,0.476069509983063,0.476069509983063,1,0,163
eng_Latn-plt_Latn,dev,650,0.314040094614029,0.638509392738342,0.638509392738342,1,0,164
eng_Latn-plt_Latn,dev,254,0.318905860185623,0.473840981721878,0.473840981721878,1,0,165
eng_Latn-plt_Latn,dev,73,0.319155365228653,0.529626488685608,0.529626488685608,1,0,166
eng_Latn-plt_Latn,dev,696,0.320166260004044,0.547482192516327,0.547482192516327,1,0,167
eng_Latn-plt_Latn,dev,188,0.320367932319641,0.497511953115463,0.497511953115463,1,0,168
eng_Latn-plt_Latn,dev,410,0.321994990110397,0.591977715492249,0.591977715492249,1,0,169
eng_Latn-plt_Latn,dev,747,0.322252452373505,0.538107633590698,0.538107633590698,1,0,170
eng_Latn-plt_Latn,dev,812,0.32290706038475,0.285184055566788,0.32290706038475,0,1,171
eng_Latn-plt_Latn,dev,223,0.324367016553879,0.304302334785461,0.324367016553879,0,1,172
eng_Latn-plt_Latn,dev,191,0.324779599905014,0.742183327674866,0.742183327674866,1,0,173
eng_Latn-plt_Latn,dev,892,0.326089233160019,0.44662070274353,0.44662070274353,1,0,174
eng_Latn-plt_Latn,dev,295,0.326461941003799,0.226285755634308,0.326461941003799,0,1,175
eng_Latn-plt_Latn,dev,111,0.326498866081238,0.576528191566467,0.576528191566467,1,0,176
eng_Latn-plt_Latn,dev,403,0.326814591884613,0.218236893415451,0.326814591884613,0,1,177
eng_Latn-plt_Latn,dev,277,0.326842457056046,0.332273453474045,0.332273453474045,1,0,178
eng_Latn-plt_Latn,dev,805,0.327598065137863,0.369984537363052,0.369984537363052,1,0,179
eng_Latn-plt_Latn,dev,585,0.328928291797638,0.222841873764992,0.328928291797638,0,1,180
eng_Latn-plt_Latn,dev,883,0.329869151115417,0.777112007141113,0.777112007141113,1,0,181
eng_Latn-plt_Latn,dev,23,0.32988965511322,0.633971929550171,0.633971929550171,1,0,182
eng_Latn-plt_Latn,dev,511,0.329969763755798,0.889253735542297,0.889253735542297,1,0,183
eng_Latn-plt_Latn,dev,580,0.330473124980927,0.223370879888535,0.330473124980927,0,1,184
eng_Latn-plt_Latn,dev,792,0.331499516963959,0.53486579656601,0.53486579656601,1,0,185
eng_Latn-plt_Latn,dev,544,0.331946820020676,0.461651980876923,0.461651980876923,1,0,186
eng_Latn-plt_Latn,dev,633,0.333901256322861,0.721175253391266,0.721175253391266,1,0,187
eng_Latn-plt_Latn,dev,930,0.334433078765869,0.539101243019104,0.539101243019104,1,0,188
eng_Latn-plt_Latn,dev,1,0.334625154733658,0.587427735328674,0.587427735328674,1,0,189
eng_Latn-plt_Latn,dev,108,0.334640622138977,0.781174004077911,0.781174004077911,1,0,190
eng_Latn-plt_Latn,dev,541,0.334736198186874,0.804803609848022,0.804803609848022,1,0,191
eng_Latn-plt_Latn,dev,136,0.335576117038727,0.392829596996307,0.392829596996307,1,0,192
eng_Latn-plt_Latn,dev,151,0.335672378540039,0.787866950035095,0.787866950035095,1,0,193
eng_Latn-plt_Latn,dev,173,0.33602249622345,0.844091594219208,0.844091594219208,1,0,194
eng_Latn-plt_Latn,dev,330,0.336045324802399,0.89060115814209,0.89060115814209,1,0,195
eng_Latn-plt_Latn,dev,530,0.336260974407196,0.501445412635803,0.501445412635803,1,0,196
eng_Latn-plt_Latn,dev,240,0.338316679000854,0.566888034343719,0.566888034343719,1,0,197
eng_Latn-plt_Latn,dev,755,0.338902443647385,0.629514813423157,0.629514813423157,1,0,198
eng_Latn-plt_Latn,dev,727,0.339086264371872,0.776549398899078,0.776549398899078,1,0,199
eng_Latn-plt_Latn,devtest,198,0.10026578605175,0.22246940433979,0.22246940433979,1,0,1
eng_Latn-plt_Latn,devtest,444,0.120721332728863,0.269637763500214,0.269637763500214,1,0,2
eng_Latn-plt_Latn,devtest,549,0.13648296892643,0.6480553150177,0.6480553150177,1,0,3
eng_Latn-plt_Latn,devtest,559,0.143543168902397,0.522165834903717,0.522165834903717,1,0,4
eng_Latn-plt_Latn,devtest,790,0.145930096507072,0.517701745033264,0.517701745033264,1,0,5
eng_Latn-plt_Latn,devtest,249,0.149040713906288,0.177198067307472,0.177198067307472,1,0,6
eng_Latn-plt_Latn,devtest,32,0.162304416298866,0.400203555822372,0.400203555822372,1,0,7
eng_Latn-plt_Latn,devtest,557,0.165337234735489,0.276132345199585,0.276132345199585,1,0,8
eng_Latn-plt_Latn,devtest,468,0.165909171104431,0.524470865726471,0.524470865726471,1,0,9
eng_Latn-plt_Latn,devtest,685,0.16627225279808,0.460310935974121,0.460310935974121,1,0,10
eng_Latn-plt_Latn,devtest,155,0.16952009499073,0.791533470153809,0.791533470153809,1,0,11
eng_Latn-plt_Latn,devtest,945,0.171814754605293,0.20179483294487,0.20179483294487,1,0,12
eng_Latn-plt_Latn,devtest,386,0.172494560480118,0.287998646497726,0.287998646497726,1,0,13
eng_Latn-plt_Latn,devtest,842,0.17263762652874,0.11654257774353,0.17263762652874,0,1,14
eng_Latn-plt_Latn,devtest,341,0.174901708960533,0.533642768859863,0.533642768859863,1,0,15
eng_Latn-plt_Latn,devtest,501,0.175077542662621,0.470390796661377,0.470390796661377,1,0,16
eng_Latn-plt_Latn,devtest,912,0.177591353654861,0.43231076002121,0.43231076002121,1,0,17
eng_Latn-plt_Latn,devtest,387,0.18604139983654,0.379805833101273,0.379805833101273,1,0,18
eng_Latn-plt_Latn,devtest,502,0.187400177121162,0.223609909415245,0.223609909415245,1,0,19
eng_Latn-plt_Latn,devtest,197,0.189203590154648,0.23204293847084,0.23204293847084,1,0,20
eng_Latn-plt_Latn,devtest,253,0.189300045371056,0.167920917272568,0.189300045371056,0,1,21
eng_Latn-plt_Latn,devtest,966,0.190048351883888,0.164589300751686,0.190048351883888,0,1,22
eng_Latn-plt_Latn,devtest,498,0.19099149107933,0.64085441827774,0.64085441827774,1,0,23
eng_Latn-plt_Latn,devtest,108,0.194075554609299,0.363842368125916,0.363842368125916,1,0,24
eng_Latn-plt_Latn,devtest,693,0.195768669247627,0.636188447475433,0.636188447475433,1,0,25
eng_Latn-plt_Latn,devtest,460,0.196412101387978,0.524998724460602,0.524998724460602,1,0,26
eng_Latn-plt_Latn,devtest,798,0.19811438024044,0.389456480741501,0.389456480741501,1,0,27
eng_Latn-plt_Latn,devtest,933,0.200530007481575,0.244110465049744,0.244110465049744,1,0,28
eng_Latn-plt_Latn,devtest,712,0.201576068997383,0.357678562402725,0.357678562402725,1,0,29
eng_Latn-plt_Latn,devtest,791,0.201707363128662,0.199910759925842,0.201707363128662,0,1,30
eng_Latn-plt_Latn,devtest,850,0.201952651143074,0.204364076256752,0.204364076256752,1,0,31
eng_Latn-plt_Latn,devtest,847,0.202642425894737,0.285916417837143,0.285916417837143,1,0,32
eng_Latn-plt_Latn,devtest,868,0.204638212919235,0.719291210174561,0.719291210174561,1,0,33
eng_Latn-plt_Latn,devtest,727,0.204821392893791,0.457727670669556,0.457727670669556,1,0,34
eng_Latn-plt_Latn,devtest,225,0.204916745424271,0.733751535415649,0.733751535415649,1,0,35
eng_Latn-plt_Latn,devtest,473,0.205973625183105,0.593130469322205,0.593130469322205,1,0,36
eng_Latn-plt_Latn,devtest,553,0.207115590572357,0.566108226776123,0.566108226776123,1,0,37
eng_Latn-plt_Latn,devtest,232,0.209064215421677,0.260665088891983,0.260665088891983,1,0,38
eng_Latn-plt_Latn,devtest,78,0.20971617102623,0.470837533473969,0.470837533473969,1,0,39
eng_Latn-plt_Latn,devtest,23,0.210029885172844,0.240225970745087,0.240225970745087,1,0,40
eng_Latn-plt_Latn,devtest,129,0.211344987154007,0.277574777603149,0.277574777603149,1,0,41
eng_Latn-plt_Latn,devtest,351,0.212582916021347,0.625100612640381,0.625100612640381,1,0,42
eng_Latn-plt_Latn,devtest,996,0.213161066174507,0.370510697364807,0.370510697364807,1,0,43
eng_Latn-plt_Latn,devtest,584,0.214516043663025,0.283275485038757,0.283275485038757,1,0,44
eng_Latn-plt_Latn,devtest,327,0.215359017252922,0.437175363302231,0.437175363302231,1,0,45
eng_Latn-plt_Latn,devtest,443,0.216283604502678,0.23166723549366,0.23166723549366,1,0,46
eng_Latn-plt_Latn,devtest,262,0.216784194111824,0.277646601200104,0.277646601200104,1,0,47
eng_Latn-plt_Latn,devtest,507,0.218096703290939,0.207127943634987,0.218096703290939,0,1,48
eng_Latn-plt_Latn,devtest,420,0.219772174954414,0.226180419325829,0.226180419325829,1,0,49
eng_Latn-plt_Latn,devtest,562,0.222621217370033,0.248709440231323,0.248709440231323,1,0,50
eng_Latn-plt_Latn,devtest,617,0.222769677639008,0.47320482134819,0.47320482134819,1,0,51
eng_Latn-plt_Latn,devtest,397,0.223057687282562,0.215015858411789,0.223057687282562,0,1,52
eng_Latn-plt_Latn,devtest,271,0.223665341734886,0.292245507240295,0.292245507240295,1,0,53
eng_Latn-plt_Latn,devtest,638,0.224761977791786,0.295149922370911,0.295149922370911,1,0,54
eng_Latn-plt_Latn,devtest,479,0.224824041128159,0.629808783531189,0.629808783531189,1,0,55
eng_Latn-plt_Latn,devtest,139,0.226012483239174,0.260290086269379,0.260290086269379,1,0,56
eng_Latn-plt_Latn,devtest,776,0.226120084524155,0.493324786424637,0.493324786424637,1,0,57
eng_Latn-plt_Latn,devtest,793,0.227096155285835,0.671849608421326,0.671849608421326,1,0,58
eng_Latn-plt_Latn,devtest,303,0.227274656295776,0.346338927745819,0.346338927745819,1,0,59
eng_Latn-plt_Latn,devtest,365,0.228163287043571,0.441468268632889,0.441468268632889,1,0,60
eng_Latn-plt_Latn,devtest,565,0.230516597628593,0.449048310518265,0.449048310518265,1,0,61
eng_Latn-plt_Latn,devtest,935,0.230933591723442,0.346530705690384,0.346530705690384,1,0,62
eng_Latn-plt_Latn,devtest,319,0.231316268444061,0.471926420927048,0.471926420927048,1,0,63
eng_Latn-plt_Latn,devtest,639,0.233152836561203,0.773137450218201,0.773137450218201,1,0,64
eng_Latn-plt_Latn,devtest,843,0.233636721968651,0.336789280176163,0.336789280176163,1,0,65
eng_Latn-plt_Latn,devtest,778,0.233954101800919,0.290688782930374,0.290688782930374,1,0,66
eng_Latn-plt_Latn,devtest,276,0.236385971307755,0.442579865455627,0.442579865455627,1,0,67
eng_Latn-plt_Latn,devtest,66,0.236842155456543,0.476325511932373,0.476325511932373,1,0,68
eng_Latn-plt_Latn,devtest,876,0.237589433789253,0.30237939953804,0.30237939953804,1,0,69
eng_Latn-plt_Latn,devtest,992,0.237729251384735,0.53959858417511,0.53959858417511,1,0,70
eng_Latn-plt_Latn,devtest,970,0.238521963357925,0.152282282710075,0.238521963357925,0,1,71
eng_Latn-plt_Latn,devtest,547,0.238961383700371,0.605358719825745,0.605358719825745,1,0,72
eng_Latn-plt_Latn,devtest,805,0.240577146410942,0.455838680267334,0.455838680267334,1,0,73
eng_Latn-plt_Latn,devtest,818,0.240841493010521,0.247991174459457,0.247991174459457,1,0,74
eng_Latn-plt_Latn,devtest,120,0.241119965910912,0.347737222909927,0.347737222909927,1,0,75
eng_Latn-plt_Latn,devtest,536,0.241588652133942,0.212544366717339,0.241588652133942,0,1,76
eng_Latn-plt_Latn,devtest,858,0.243586927652359,0.506944417953491,0.506944417953491,1,0,77
eng_Latn-plt_Latn,devtest,851,0.244746685028076,0.398615896701813,0.398615896701813,1,0,78
eng_Latn-plt_Latn,devtest,839,0.244841933250427,0.491802781820297,0.491802781820297,1,0,79
eng_Latn-plt_Latn,devtest,823,0.244969353079796,0.342322379350662,0.342322379350662,1,0,80
eng_Latn-plt_Latn,devtest,445,0.245507404208183,0.441659241914749,0.441659241914749,1,0,81
eng_Latn-plt_Latn,devtest,16,0.245613679289818,0.275563895702362,0.275563895702362,1,0,82
eng_Latn-plt_Latn,devtest,812,0.245685264468193,0.283927798271179,0.283927798271179,1,0,83
eng_Latn-plt_Latn,devtest,738,0.246360465884209,0.5402991771698,0.5402991771698,1,0,84
eng_Latn-plt_Latn,devtest,704,0.246486753225327,0.290117144584656,0.290117144584656,1,0,85
eng_Latn-plt_Latn,devtest,383,0.247193619608879,0.215978726744652,0.247193619608879,0,1,86
eng_Latn-plt_Latn,devtest,241,0.24861815571785,0.375676304101944,0.375676304101944,1,0,87
eng_Latn-plt_Latn,devtest,446,0.250338494777679,0.352187603712082,0.352187603712082,1,0,88
eng_Latn-plt_Latn,devtest,586,0.250597178936005,0.275601655244827,0.275601655244827,1,0,89
eng_Latn-plt_Latn,devtest,312,0.25151190161705,0.383500576019287,0.383500576019287,1,0,90
eng_Latn-plt_Latn,devtest,58,0.252139151096344,0.339100271463394,0.339100271463394,1,0,91
eng_Latn-plt_Latn,devtest,561,0.252190381288528,0.425530642271042,0.425530642271042,1,0,92
eng_Latn-plt_Latn,devtest,654,0.25278902053833,0.540279686450958,0.540279686450958,1,0,93
eng_Latn-plt_Latn,devtest,882,0.252863734960556,0.395455121994019,0.395455121994019,1,0,94
eng_Latn-plt_Latn,devtest,585,0.253213346004486,0.309463053941727,0.309463053941727,1,0,95
eng_Latn-plt_Latn,devtest,505,0.253674477338791,0.366652220487595,0.366652220487595,1,0,96
eng_Latn-plt_Latn,devtest,615,0.253680348396301,0.238116636872292,0.253680348396301,0,1,97
eng_Latn-plt_Latn,devtest,681,0.254798054695129,0.542138993740082,0.542138993740082,1,0,98
eng_Latn-plt_Latn,devtest,922,0.255061030387878,0.423451691865921,0.423451691865921,1,0,99
eng_Latn-plt_Latn,devtest,918,0.256565392017365,0.329806685447693,0.329806685447693,1,0,100
eng_Latn-plt_Latn,devtest,279,0.257919877767563,0.491094917058945,0.491094917058945,1,0,101
eng_Latn-plt_Latn,devtest,169,0.257926195859909,0.514316558837891,0.514316558837891,1,0,102
eng_Latn-plt_Latn,devtest,90,0.258490055799484,0.395799815654755,0.395799815654755,1,0,103
eng_Latn-plt_Latn,devtest,370,0.25869944691658,0.39379608631134,0.39379608631134,1,0,104
eng_Latn-plt_Latn,devtest,866,0.259763598442078,0.299272388219833,0.299272388219833,1,0,105
eng_Latn-plt_Latn,devtest,762,0.260195225477219,0.139730215072632,0.260195225477219,0,1,106
eng_Latn-plt_Latn,devtest,39,0.260238915681839,0.291484355926514,0.291484355926514,1,0,107
eng_Latn-plt_Latn,devtest,717,0.260383009910583,0.511102795600891,0.511102795600891,1,0,108
eng_Latn-plt_Latn,devtest,846,0.261504143476486,0.229794874787331,0.261504143476486,0,1,109
eng_Latn-plt_Latn,devtest,366,0.262154221534729,0.188393220305443,0.262154221534729,0,1,110
eng_Latn-plt_Latn,devtest,136,0.262547045946121,0.524672746658325,0.524672746658325,1,0,111
eng_Latn-plt_Latn,devtest,786,0.262742966413498,0.468991905450821,0.468991905450821,1,0,112
eng_Latn-plt_Latn,devtest,923,0.262787818908691,0.23660834133625,0.262787818908691,0,1,113
eng_Latn-plt_Latn,devtest,456,0.262943416833878,0.379293024539948,0.379293024539948,1,0,114
eng_Latn-plt_Latn,devtest,142,0.263424634933472,0.755437612533569,0.755437612533569,1,0,115
eng_Latn-plt_Latn,devtest,877,0.263658165931702,0.347006559371948,0.347006559371948,1,0,116
eng_Latn-plt_Latn,devtest,191,0.264504879713058,0.50379866361618,0.50379866361618,1,0,117
eng_Latn-plt_Latn,devtest,432,0.264778852462769,0.240773811936378,0.264778852462769,0,1,118
eng_Latn-plt_Latn,devtest,357,0.265722632408142,0.707778930664063,0.707778930664063,1,0,119
eng_Latn-plt_Latn,devtest,548,0.269067943096161,0.439096033573151,0.439096033573151,1,0,120
eng_Latn-plt_Latn,devtest,593,0.269419997930527,0.419457733631134,0.419457733631134,1,0,121
eng_Latn-plt_Latn,devtest,748,0.27223613858223,0.491783380508423,0.491783380508423,1,0,122
eng_Latn-plt_Latn,devtest,47,0.272257685661316,0.724377036094666,0.724377036094666,1,0,123
eng_Latn-plt_Latn,devtest,291,0.272912502288818,0.737989664077759,0.737989664077759,1,0,124
eng_Latn-plt_Latn,devtest,551,0.273157894611359,0.352424591779709,0.352424591779709,1,0,125
eng_Latn-plt_Latn,devtest,179,0.273176044225693,0.592273831367493,0.592273831367493,1,0,126
eng_Latn-plt_Latn,devtest,248,0.27328696846962,0.423488944768906,0.423488944768906,1,0,127
eng_Latn-plt_Latn,devtest,771,0.273550510406494,0.626734852790833,0.626734852790833,1,0,128
eng_Latn-plt_Latn,devtest,230,0.273701786994934,0.836743354797363,0.836743354797363,1,0,129
eng_Latn-plt_Latn,devtest,908,0.276349067687988,0.314139008522034,0.314139008522034,1,0,130
eng_Latn-plt_Latn,devtest,429,0.277631938457489,0.334173530340195,0.334173530340195,1,0,131
eng_Latn-plt_Latn,devtest,684,0.278548330068588,0.699758172035217,0.699758172035217,1,0,132
eng_Latn-plt_Latn,devtest,971,0.278863102197647,0.370513945817947,0.370513945817947,1,0,133
eng_Latn-plt_Latn,devtest,104,0.281123429536819,0.410126298666,0.410126298666,1,0,134
eng_Latn-plt_Latn,devtest,6,0.281233280897141,0.350970983505249,0.350970983505249,1,0,135
eng_Latn-plt_Latn,devtest,1009,0.281836748123169,0.308630049228668,0.308630049228668,1,0,136
eng_Latn-plt_Latn,devtest,1011,0.282192647457123,0.292096763849258,0.292096763849258,1,0,137
eng_Latn-plt_Latn,devtest,556,0.282472103834152,0.376823127269745,0.376823127269745,1,0,138
eng_Latn-plt_Latn,devtest,527,0.28276726603508,0.519011259078979,0.519011259078979,1,0,139
eng_Latn-plt_Latn,devtest,852,0.283634394407272,0.491230934858322,0.491230934858322,1,0,140
eng_Latn-plt_Latn,devtest,442,0.283989131450653,0.406330019235611,0.406330019235611,1,0,141
eng_Latn-plt_Latn,devtest,567,0.286145895719528,0.586671948432922,0.586671948432922,1,0,142
eng_Latn-plt_Latn,devtest,162,0.286466807126999,0.360367238521576,0.360367238521576,1,0,143
eng_Latn-plt_Latn,devtest,115,0.286735385656357,0.261379808187485,0.286735385656357,0,1,144
eng_Latn-plt_Latn,devtest,835,0.286912620067596,0.345824033021927,0.345824033021927,1,0,145
eng_Latn-plt_Latn,devtest,766,0.287142187356949,0.637724876403809,0.637724876403809,1,0,146
eng_Latn-plt_Latn,devtest,894,0.287146478891373,0.514742612838745,0.514742612838745,1,0,147
eng_Latn-plt_Latn,devtest,435,0.289950370788574,0.359822899103165,0.359822899103165,1,0,148
eng_Latn-plt_Latn,devtest,953,0.291347354650497,0.369920521974564,0.369920521974564,1,0,149
eng_Latn-plt_Latn,devtest,242,0.291625469923019,0.430809587240219,0.430809587240219,1,0,150
eng_Latn-plt_Latn,devtest,87,0.29304164648056,0.336759805679321,0.336759805679321,1,0,151
eng_Latn-plt_Latn,devtest,300,0.293449610471725,0.695441961288452,0.695441961288452,1,0,152
eng_Latn-plt_Latn,devtest,837,0.29406014084816,0.343130350112915,0.343130350112915,1,0,153
eng_Latn-plt_Latn,devtest,801,0.294216573238373,0.341415613889694,0.341415613889694,1,0,154
eng_Latn-plt_Latn,devtest,834,0.294354170560837,0.203560709953308,0.294354170560837,0,1,155
eng_Latn-plt_Latn,devtest,889,0.294886231422424,0.478765279054642,0.478765279054642,1,0,156
eng_Latn-plt_Latn,devtest,491,0.295719891786575,0.567372381687164,0.567372381687164,1,0,157
eng_Latn-plt_Latn,devtest,972,0.29657831788063,0.385227262973785,0.385227262973785,1,0,158
eng_Latn-plt_Latn,devtest,523,0.29694452881813,0.313772410154343,0.313772410154343,1,0,159
eng_Latn-plt_Latn,devtest,967,0.296955972909927,0.536927580833435,0.536927580833435,1,0,160
eng_Latn-plt_Latn,devtest,775,0.297095954418182,0.582728862762451,0.582728862762451,1,0,161
eng_Latn-plt_Latn,devtest,734,0.297351121902466,0.430317342281342,0.430317342281342,1,0,162
eng_Latn-plt_Latn,devtest,8,0.297525465488434,0.537066161632538,0.537066161632538,1,0,163
eng_Latn-plt_Latn,devtest,274,0.297546625137329,0.20843517780304,0.297546625137329,0,1,164
eng_Latn-plt_Latn,devtest,321,0.297957599163055,0.279978394508362,0.297957599163055,0,1,165
eng_Latn-plt_Latn,devtest,415,0.298934072256088,0.511627674102783,0.511627674102783,1,0,166
eng_Latn-plt_Latn,devtest,888,0.299159914255142,0.469499915838242,0.469499915838242,1,0,167
eng_Latn-plt_Latn,devtest,580,0.299836039543152,0.543086171150208,0.543086171150208,1,0,168
eng_Latn-plt_Latn,devtest,978,0.301081955432892,0.422233134508133,0.422233134508133,1,0,169
eng_Latn-plt_Latn,devtest,372,0.301122754812241,0.325000494718552,0.325000494718552,1,0,170
eng_Latn-plt_Latn,devtest,109,0.302002042531967,0.285058319568634,0.302002042531967,0,1,171
eng_Latn-plt_Latn,devtest,740,0.302200168371201,0.634315967559814,0.634315967559814,1,0,172
eng_Latn-plt_Latn,devtest,208,0.303234189748764,0.789269268512726,0.789269268512726,1,0,173
eng_Latn-plt_Latn,devtest,515,0.30612325668335,0.810030698776245,0.810030698776245,1,0,174
eng_Latn-plt_Latn,devtest,292,0.306206583976746,0.457981467247009,0.457981467247009,1,0,175
eng_Latn-plt_Latn,devtest,521,0.306624412536621,0.703254103660583,0.703254103660583,1,0,176
eng_Latn-plt_Latn,devtest,313,0.307222664356232,0.380596905946732,0.380596905946732,1,0,177
eng_Latn-plt_Latn,devtest,478,0.307542026042938,0.80501115322113,0.80501115322113,1,0,178
eng_Latn-plt_Latn,devtest,121,0.30804044008255,0.651313543319702,0.651313543319702,1,0,179
eng_Latn-plt_Latn,devtest,819,0.308547109365463,0.401989817619324,0.401989817619324,1,0,180
eng_Latn-plt_Latn,devtest,803,0.308824181556702,0.485864728689194,0.485864728689194,1,0,181
eng_Latn-plt_Latn,devtest,983,0.309028506278992,0.417251229286194,0.417251229286194,1,0,182
eng_Latn-plt_Latn,devtest,99,0.309476315975189,0.746217727661133,0.746217727661133,1,0,183
eng_Latn-plt_Latn,devtest,968,0.309538662433624,0.399757832288742,0.399757832288742,1,0,184
eng_Latn-plt_Latn,devtest,296,0.309954911470413,0.502061128616333,0.502061128616333,1,0,185
eng_Latn-plt_Latn,devtest,832,0.310041815042496,0.54470819234848,0.54470819234848,1,0,186
eng_Latn-plt_Latn,devtest,24,0.310575783252716,0.786753296852112,0.786753296852112,1,0,187
eng_Latn-plt_Latn,devtest,85,0.310989797115326,0.264803916215897,0.310989797115326,0,1,188
eng_Latn-plt_Latn,devtest,830,0.31135493516922,0.602926969528198,0.602926969528198,1,0,189
eng_Latn-plt_Latn,devtest,295,0.313137471675873,0.290902853012085,0.313137471675873,0,1,190
eng_Latn-plt_Latn,devtest,277,0.315196692943573,0.493115603923798,0.493115603923798,1,0,191
eng_Latn-plt_Latn,devtest,247,0.315424650907516,0.500636994838715,0.500636994838715,1,0,192
eng_Latn-plt_Latn,devtest,469,0.315853297710419,0.292438924312592,0.315853297710419,0,1,193
eng_Latn-plt_Latn,devtest,178,0.315914154052734,0.28980478644371,0.315914154052734,0,1,194
eng_Latn-plt_Latn,devtest,723,0.316337704658508,0.251458436250687,0.316337704658508,0,1,195
eng_Latn-plt_Latn,devtest,988,0.316672772169113,0.736878156661987,0.736878156661987,1,0,196
eng_Latn-plt_Latn,devtest,560,0.317094147205353,0.320084810256958,0.320084810256958,1,0,197
eng_Latn-plt_Latn,devtest,731,0.320024281740189,0.535647928714752,0.535647928714752,1,0,198
eng_Latn-plt_Latn,devtest,788,0.321798026561737,0.655257046222687,0.655257046222687,1,0,199
eng_Latn-plt_Latn,devtest,581,0.322455763816833,0.517652750015259,0.517652750015259,1,0,200
eng_Latn-plt_Latn,devtest,537,0.322668612003326,0.325844913721085,0.325844913721085,1,0,201
eng_Latn-plt_Latn,devtest,874,0.32393291592598,0.517957091331482,0.517957091331482,1,0,202
eng_Latn-som_Latn,dev,88,0.115359790623188,0.356445550918579,0.356445550918579,1,0,1
eng_Latn-som_Latn,dev,216,0.120495565235615,0.669291257858276,0.669291257858276,1,0,2
eng_Latn-som_Latn,dev,410,0.136766254901886,0.416559904813766,0.416559904813766,1,0,3
eng_Latn-som_Latn,dev,280,0.139507189393044,0.593585193157196,0.593585193157196,1,0,4
eng_Latn-som_Latn,dev,33,0.139540538191795,0.736480891704559,0.736480891704559,1,0,5
eng_Latn-som_Latn,dev,59,0.143882021307945,0.65411376953125,0.65411376953125,1,0,6
eng_Latn-som_Latn,dev,691,0.145068854093552,0.595990240573883,0.595990240573883,1,0,7
eng_Latn-som_Latn,dev,550,0.155343353748322,0.508066892623901,0.508066892623901,1,0,8
eng_Latn-som_Latn,dev,188,0.160746306180954,0.329474419355392,0.329474419355392,1,0,9
eng_Latn-som_Latn,dev,681,0.161130979657173,0.495900213718414,0.495900213718414,1,0,10
eng_Latn-som_Latn,dev,683,0.167318806052208,0.612796187400818,0.612796187400818,1,0,11
eng_Latn-som_Latn,dev,2,0.172554224729538,0.547242283821106,0.547242283821106,1,0,12
eng_Latn-som_Latn,dev,445,0.175607740879059,0.387803792953491,0.387803792953491,1,0,13
eng_Latn-som_Latn,dev,975,0.176134452223778,0.195602476596832,0.195602476596832,1,0,14
eng_Latn-som_Latn,dev,840,0.176564604043961,0.768003821372986,0.768003821372986,1,0,15
eng_Latn-som_Latn,dev,261,0.179372653365135,0.577598214149475,0.577598214149475,1,0,16
eng_Latn-som_Latn,dev,260,0.179676547646523,0.555875658988953,0.555875658988953,1,0,17
eng_Latn-som_Latn,dev,32,0.179992362856865,0.678502082824707,0.678502082824707,1,0,18
eng_Latn-som_Latn,dev,811,0.180564492940903,0.216583907604218,0.216583907604218,1,0,19
eng_Latn-som_Latn,dev,291,0.186161145567894,0.814827680587769,0.814827680587769,1,0,20
eng_Latn-som_Latn,dev,457,0.187692016363144,0.710675120353699,0.710675120353699,1,0,21
eng_Latn-som_Latn,dev,485,0.187829226255417,0.508460879325867,0.508460879325867,1,0,22
eng_Latn-som_Latn,dev,543,0.187875255942345,0.166771128773689,0.187875255942345,0,1,23
eng_Latn-som_Latn,dev,83,0.188877046108246,0.358775287866592,0.358775287866592,1,0,24
eng_Latn-som_Latn,dev,888,0.190013110637665,0.548680603504181,0.548680603504181,1,0,25
eng_Latn-som_Latn,dev,788,0.190233066678047,0.585556447505951,0.585556447505951,1,0,26
eng_Latn-som_Latn,dev,324,0.190547183156013,0.777150869369507,0.777150869369507,1,0,27
eng_Latn-som_Latn,dev,703,0.193816483020782,0.510245561599731,0.510245561599731,1,0,28
eng_Latn-som_Latn,dev,400,0.195423305034637,0.903888583183289,0.903888583183289,1,0,29
eng_Latn-som_Latn,dev,588,0.197190165519714,0.83902895450592,0.83902895450592,1,0,30
eng_Latn-som_Latn,dev,447,0.19773468375206,0.332386612892151,0.332386612892151,1,0,31
eng_Latn-som_Latn,dev,316,0.197941347956657,0.440018087625504,0.440018087625504,1,0,32
eng_Latn-som_Latn,dev,866,0.200214862823486,0.584698677062988,0.584698677062988,1,0,33
eng_Latn-som_Latn,dev,886,0.201287522912025,0.753210425376892,0.753210425376892,1,0,34
eng_Latn-som_Latn,dev,480,0.201388493180275,0.240706816315651,0.240706816315651,1,0,35
